trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
735,False,"{'a': 0.4, 'e': 0.09750000000001008}",20,15,11.084132980219001,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.4, 'e': 0.09600000000001008}",25,17,11.979969251622684,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.4, 'e': 0.09450000000001008}",25,16,12.49472922862098,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.4, 'e': 0.09300000000001007}",20,8,11.882565014835961,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.4, 'e': 0.09150000000001007}",30,16,22.36321437924097,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.4, 'e': 0.09000000000001007}",30,2,-41.45288375811104,"{0: 25, 1: 0, 2: 0, 3: 2, 4: 1}",1
741,False,"{'a': 0.4, 'e': 0.08850000000001007}",25,5,37.16594889023704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.4, 'e': 0.08700000000001007}",20,15,9.559899252777459,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.4, 'e': 0.08550000000001007}",25,3,33.989398484812476,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.4, 'e': 0.08400000000001007}",20,13,13.689331352724537,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.4, 'e': 0.08250000000001007}",30,21,17.734144951578028,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.4, 'e': 0.08100000000001006}",30,18,20.53205888574152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.4, 'e': 0.07950000000001006}",25,0,36.40160889171477,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
748,False,"{'a': 0.4, 'e': 0.07800000000001006}",20,8,7.771148969569753,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
749,False,"{'a': 0.4, 'e': 0.07650000000001006}",20,14,4.147083159571799,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.4, 'e': 0.07500000000001006}",30,20,18.542865971063627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.4, 'e': 0.07350000000001006}",20,2,20.4873589360181,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.4, 'e': 0.07200000000001006}",25,12,26.82646992067017,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.4, 'e': 0.07050000000001005}",25,18,11.470572389846025,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.4, 'e': 0.06900000000001005}",25,7,11.108337511766804,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.4, 'e': 0.06750000000001005}",25,14,22.62907802673159,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.4, 'e': 0.06600000000001005}",20,16,10.22712216186084,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.4, 'e': 0.06450000000001005}",25,10,27.08473460543826,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.4, 'e': 0.06300000000001005}",25,17,13.652630584356002,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.4, 'e': 0.06150000000001005}",25,4,21.966519208474978,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
760,False,"{'a': 0.4, 'e': 0.060000000000010045}",35,23,20.492492075029954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.4, 'e': 0.058500000000010044}",20,13,14.29170139384147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.4, 'e': 0.05700000000001004}",20,10,15.506803241726626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.4, 'e': 0.05550000000001004}",25,8,34.8960652960228,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.4, 'e': 0.05400000000001004}",20,14,9.133475427408895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.4, 'e': 0.05250000000001004}",20,10,6.891512611678419,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.4, 'e': 0.05100000000001004}",20,8,20.44012211543637,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.4, 'e': 0.049500000000010036}",30,20,19.838618427354138,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,17,20.642976636128473,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,13,11.801686415662559,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,12,14.274673023595327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",35,21,27.62568585622792,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,16,28.00392168622652,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,14,31.400404895710572,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,14,10.685574914302208,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,0,31.05937529457048,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,13,12.828424214065652,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,15,13.039060189900056,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
